# Relative energy hierarchy for Ac-Asp-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -572025.782192   0.000000
   2  -572025.683849   0.098343
   3  -572025.558935   0.223257
   4  -572025.506752   0.275440
   5  -572025.406559   0.375633
   6  -572025.366707   0.415485
   7  -572025.357748   0.424444
   8  -572025.338328   0.443864
   9  -572025.320479   0.461713
  10  -572025.308812   0.473380
  11  -572025.302415   0.479777
  12  -572025.289146   0.493046
  13  -572025.2816   0.500592
  14  -572025.267359   0.514833
  15  -572025.244697   0.537495
  16  -572025.244139   0.538053
  17  -572025.222965   0.559227
  18  -572025.179547   0.602645
  19  -572025.178531   0.603661
  20  -572025.175163   0.607029
  21  -572025.167656   0.614536
  22  -572025.164507   0.617685
  23  -572025.156448   0.625744
  24  -572025.127847   0.654345
  25  -572025.102205   0.679987
  26  -572025.097356   0.684836
  27  -572025.096298   0.685894
  28  -572025.083284   0.698908
  29  -572025.063171   0.719021
  30  -572025.06001   0.722182
  31  -572025.054842   0.727350
  32  -572024.993645   0.788547
  33  -572024.988907   0.793285
  34  -572024.97849   0.803702
  35  -572024.953999   0.828193
  36  -572024.942676   0.839516
  37  -572024.932359   0.849833
  38  -572024.917577   0.864615
  39  -572024.900137   0.882055
  40  -572024.882243   0.899949
  41  -572024.856544   0.925648
  42  -572024.828844   0.953348
  43  -572024.809621   0.972571
  44  -572024.785243   0.996949
  45  -572024.74204   1.040152
  46  -572024.723557   1.058635
  47  -572024.688506   1.093686
  48  -572024.616102   1.166090
  49  -572024.593847   1.188345
  50  -572024.541425   1.240767
  51  -572024.529618   1.252574
  52  -572024.5215   1.260692
  53  -572024.511089   1.271103
  54  -572024.380922   1.401270
