,energy,torsion_0,torsion_1
0,-46.90188541510278,199.78665582167764,40.08923305963397
1,-46.90188517839843,199.78670977195554,40.08903785556418
2,-46.90180913903069,191.61557052912207,40.086741217663295
3,-46.90180896145924,191.61559510726659,40.086730377645644
4,-46.90180896150892,191.61559510840573,40.086730377182704
5,-46.89155476612055,207.23825915991492,31.153504477151042
6,-46.88160202725439,231.31799649790702,31.343668140307436
7,-46.92872919811296,199.91171633624805,172.10397920738566
8,-46.85075857268734,295.62808407670036,31.884573246479057
