# Relative energy hierarchy for Hisd conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -568332.6857277   0.000000
   2  -568332.4411971   0.244531
   3  -568332.4089371   0.276791
   4  -568332.3826838   0.303044
   5  -568332.3501824   0.335545
   6  -568332.2791440   0.406584
   7  -568332.2163785   0.469349
   8  -568332.2059142   0.479813
   9  -568332.2029320   0.482796
  10  -568332.2029320   0.482796
  11  -568332.2029320   0.482796
  12  -568332.2029320   0.482796
  13  -568332.1738765   0.511851
  14  -568332.1609247   0.524803
  15  -568332.0556377   0.630090
  16  -568332.0512537   0.634474
  17  -568332.0511883   0.634539
  18  -568331.9859547   0.699773
  19  -568331.9006230   0.785105
  20  -568331.7805333   0.905194
  21  -568331.7108892   0.974839
  22  -568331.4655358   1.220192
  23  -568331.4472586   1.238469
  24  -568331.4023002   1.283428
  25  -568331.3207822   1.364946
  26  -568331.2712360   1.414492
  27  -568331.2712360   1.414492
