# Relative energy hierarchy for Ac-Hish-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -609766.687646   0.000000
   2  -609766.685824   0.001822
   3  -609766.640356   0.047290
   4  -609766.629990   0.057656
   5  -609766.629001   0.058645
   6  -609766.591824   0.095822
   7  -609766.588695   0.098951
   8  -609766.583537   0.104109
   9  -609766.580901   0.106745
  10  -609766.531349   0.156297
  11  -609766.516827   0.170819
  12  -609766.516773   0.170873
  13  -609766.509170   0.178476
  14  -609766.504327   0.183319
  15  -609766.480168   0.207478
  16  -609766.476991   0.210655
  17  -609766.475680   0.211966
  18  -609766.468763   0.218883
  19  -609766.432331   0.255315
  20  -609766.410424   0.277222
  21  -609766.355160   0.332486
  22  -609766.249614   0.438032
  23  -609766.239107   0.448539
  24  -609766.237682   0.449964
  25  -609766.138067   0.549579
  26  -609766.137824   0.549822
  27  -609766.137780   0.549866
  28  -609766.137602   0.550044
  29  -609766.137180   0.550466
  30  -609766.124733   0.562913
  31  -609766.121514   0.566132
  32  -609766.120311   0.567335
  33  -609766.076283   0.611363
  34  -609766.040388   0.647258
  35  -609766.033990   0.653656
  36  -609766.025327   0.662319
  37  -609765.954146   0.733500
  38  -609765.922703   0.764943
  39  -609765.918122   0.769524
  40  -609765.889830   0.797816
  41  -609765.885551   0.802095
  42  -609765.865353   0.822293
  43  -609765.863880   0.823766
  44  -609765.844141   0.843505
  45  -609765.813778   0.873868
  46  -609765.779525   0.908121
  47  -609765.741490   0.946156
  48  -609765.688937   0.998709
  49  -609765.679426   1.008220
  50  -609765.669251   1.018395
  51  -609765.653982   1.033664
  52  -609765.624676   1.062970
  53  -609765.588270   1.099376
  54  -609765.584206   1.103440
  55  -609765.577405   1.110241
  56  -609765.571047   1.116599
  57  -609765.565791   1.121855
  58  -609765.556906   1.130740
  59  -609765.544219   1.143427
  60  -609765.543622   1.144024
  61  -609765.535776   1.151870
  62  -609765.487590   1.200056
  63  -609765.479660   1.207986
  64  -609765.477156   1.210490
  65  -609765.405163   1.282483
  66  -609765.387430   1.300216
  67  -609765.371638   1.316008
  68  -609765.352763   1.334883
  69  -609765.281227   1.406419
  70  -609765.266533   1.421113
  71  -609765.234763   1.452883
  72  -609765.217459   1.470187
  73  -609765.216968   1.470678
  74  -609765.200308   1.487338
  75  -609764.907788   1.779858
