# Relative energy hierarchy for Leu conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -30563.9403901   0.000000
   2  -30563.9394655   0.000925
   3  -30563.9351525   0.005238
   4  -30563.9187432   0.021647
   5  -30563.9002456   0.040144
   6  -30563.8982949   0.042095
   7  -30563.8823973   0.057993
   8  -30563.8621729   0.078217
   9  -30563.8282068   0.112183
  10  -30563.8183615   0.122029
  11  -30563.8183105   0.122080
  12  -30563.8050004   0.135390
  13  -30563.8014146   0.138976
  14  -30563.5711181   0.369272
  15  -30563.4664694   0.473921
  16  -30563.4315678   0.508822
  17  -30563.3893279   0.551062
  18  -30563.3855435   0.554847
  19  -30563.3820738   0.558316
  20  -30563.3756473   0.564743
  21  -30563.3703296   0.570061
  22  -30563.3652838   0.575106
  23  -30563.3133708   0.627019
  24  -30563.2949575   0.645433
  25  -30563.2666355   0.673755
  26  -30563.2467445   0.693646
  27  -30563.2354017   0.704988
  28  -30563.2311718   0.709218
  29  -30563.2266484   0.713742
  30  -30563.2262457   0.714144
  31  -30563.2067552   0.733635
  32  -30563.2055585   0.734832
  33  -30563.2022925   0.738098
  34  -30563.1921423   0.748248
  35  -30563.1527101   0.787680
  36  -30563.1190818   0.821308
  37  -30563.1134957   0.826894
  38  -30562.1340226   1.806368
