# Relative energy hierarchy for Ac-Phe-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -573178.614481   0.000000
   2  -573178.499569   0.114912
   3  -573178.22456   0.389921
   4  -573178.115405   0.499076
   5  -573178.112442   0.502039
   6  -573177.919482   0.694999
   7  -573177.761245   0.853236
   8  -573177.7522   0.862281
   9  -573177.747462   0.867019
  10  -573177.719351   0.895130
  11  -573177.683371   0.931110
  12  -573177.64804   0.966441
  13  -573177.612068   1.002413
  14  -573177.586826   1.027655
  15  -573177.581581   1.032900
  16  -573177.545621   1.068860
  17  -573177.539945   1.074536
  18  -573177.517329   1.097152
  19  -573177.475404   1.139077
  20  -573177.435106   1.179375
  21  -573177.32438   1.290101
  22  -573177.316889   1.297592
  23  -573177.297562   1.316919
  24  -573177.123741   1.490740
