# Relative energy hierarchy for Ac-Pro-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -102791.50176   0.000000
   2  -102791.458445   0.043315
   3  -102791.283253   0.218507
   4  -102791.247794   0.253966
   5  -102791.14827   0.353490
   6  -102791.124923   0.376837
   7  -102790.909624   0.592136
   8  -102790.90673   0.595030
   9  -102790.87718   0.624580
  10  -102790.873777   0.627983
  11  -102790.871416   0.630344
  12  -102790.831878   0.669882
  13  -102789.795909   1.705851
  14  -102789.791928   1.709832
  15  -102789.769064   1.732696
  16  -102789.725758   1.776002
