# Relative energy hierarchy for Ac-Gly-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -565821.431245   0.000000
   2  -565821.325106   0.106139
   3  -565821.324896   0.106349
   4  -565821.033022   0.398223
   5  -565820.968885   0.462360
   6  -565820.860667   0.570578
   7  -565820.860434   0.570811
   8  -565820.759163   0.672082
   9  -565820.730871   0.700374
  10  -565820.674682   0.756563
  11  -565820.626156   0.805089
  12  -565820.548704   0.882541
