# Relative energy hierarchy for Asn conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -566801.012339   0.000000
   2  -566800.771006   0.241333
   3  -566800.667596   0.344743
   4  -566800.610896   0.401443
   5  -566800.566775   0.445564
   6  -566800.512769   0.499570
   7  -566800.487706   0.524633
   8  -566800.466741   0.545598
   9  -566800.40816   0.604179
  10  -566800.407004   0.605335
  11  -566800.394777   0.617562
  12  -566800.360422   0.651917
  13  -566800.298807   0.713532
  14  -566800.208969   0.803370
  15  -566800.043344   0.968995
  16  -566800.016987   0.995352
  17  -566800.013002   0.999337
  18  -566799.994071   1.018268
  19  -566799.89937   1.112969
  20  -566799.827375   1.184964
  21  -566799.732006   1.280333
  22  -566799.686324   1.326015
  23  -566799.559464   1.452875
  24  -566799.553628   1.458711
