# Relative energy hierarchy for Ac-Tyr-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -175948.86404   0.000000
   2  -175948.797598   0.066442
   3  -175948.751774   0.112266
   4  -175948.68371   0.180330
   5  -175947.987042   0.876998
   6  -175947.936105   0.927935
   7  -175947.919597   0.944443
   8  -175947.911761   0.952279
   9  -175947.90774   0.956300
  10  -175947.906634   0.957406
  11  -175947.903636   0.960404
  12  -175947.897357   0.966683
  13  -175947.896573   0.967467
  14  -175947.893534   0.970506
  15  -175947.888338   0.975702
  16  -175947.887128   0.976912
  17  -175947.881672   0.982368
  18  -175947.851386   1.012654
  19  -175947.840091   1.023949
  20  -175947.839078   1.024962
  21  -175947.838915   1.025125
  22  -175947.818975   1.045065
  23  -175947.806657   1.057383
  24  -175947.789391   1.074649
  25  -175947.764774   1.099266
  26  -175947.752815   1.111225
  27  -175947.736691   1.127349
  28  -175947.732518   1.131522
  29  -175947.722036   1.142004
  30  -175947.698968   1.165072
  31  -175947.696294   1.167746
  32  -175947.694897   1.169143
  33  -175947.693771   1.170269
  34  -175947.693393   1.170647
  35  -175947.692402   1.171638
  36  -175947.683955   1.180085
  37  -175947.668425   1.195615
  38  -175947.649362   1.214678
  39  -175947.576408   1.287632
  40  -175947.562539   1.301501
  41  -175947.511031   1.353009
  42  -175947.497722   1.366318
  43  -175947.491505   1.372535
  44  -175947.406251   1.457789
  45  -175947.402536   1.461504
  46  -175947.396279   1.467761
  47  -175947.311056   1.552984
  48  -175947.249616   1.614424
