# Relative energy hierarchy for Ac-Hish-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -173741.5375931   0.000000
   2  -173741.5326077   0.004985
   3  -173741.5320016   0.005591
   4  -173741.5121545   0.025439
   5  -173741.5119167   0.025676
   6  -173741.4628741   0.074719
   7  -173741.4621956   0.075397
   8  -173741.4616372   0.075956
   9  -173741.4613172   0.076276
  10  -173741.4367754   0.100818
  11  -173741.4221756   0.115417
  12  -173741.4152451   0.122348
  13  -173741.3979470   0.139646
  14  -173741.3971344   0.140459
  15  -173741.3510134   0.186580
  16  -173741.3500651   0.187528
  17  -173741.3458583   0.191735
  18  -173741.3456021   0.191991
  19  -173741.3455554   0.192038
  20  -173741.3454418   0.192151
  21  -173741.3453982   0.192195
  22  -173741.3452508   0.192342
  23  -173741.3444532   0.193140
  24  -173741.3275263   0.210067
  25  -173741.3271418   0.210451
  26  -173741.3226264   0.214967
  27  -173741.3217513   0.215842
  28  -173741.3056438   0.231949
  29  -173741.3050711   0.232522
  30  -173741.2987627   0.238830
  31  -173741.2608779   0.276715
  32  -173741.2608077   0.276785
  33  -173741.2132531   0.324340
  34  -173741.0950480   0.442545
  35  -173741.0844809   0.453112
  36  -173741.0838342   0.453759
  37  -173741.0835445   0.454049
  38  -173741.0005337   0.537059
  39  -173741.0004403   0.537153
  40  -173741.0003479   0.537245
  41  -173740.9977535   0.539840
  42  -173740.9973183   0.540275
  43  -173740.9971897   0.540403
  44  -173740.9967075   0.540886
  45  -173740.9967043   0.540889
  46  -173740.9966540   0.540939
  47  -173740.9966073   0.540986
  48  -173740.9965576   0.541035
  49  -173740.9963141   0.541279
  50  -173740.9958308   0.541762
  51  -173740.9376905   0.599903
  52  -173740.9371188   0.600474
  53  -173740.9369658   0.600627
  54  -173740.9270648   0.610528
  55  -173740.9227248   0.614868
  56  -173740.8315202   0.706073
  57  -173740.8313988   0.706194
  58  -173740.8193852   0.718208
  59  -173740.8116393   0.725954
  60  -173740.8004925   0.737101
  61  -173740.7772716   0.760321
  62  -173740.7616704   0.775923
  63  -173740.7540794   0.783514
  64  -173740.7336088   0.803984
  65  -173740.7320934   0.805500
  66  -173740.7203352   0.817258
  67  -173740.7130714   0.824522
  68  -173740.6632368   0.874356
  69  -173740.6481826   0.889410
  70  -173740.6267021   0.910891
  71  -173740.6133473   0.924246
  72  -173740.6097945   0.927799
  73  -173740.5297921   1.007801
  74  -173740.5220930   1.015500
