# Relative energy hierarchy for Trp conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -243816.66675   0.000000
   2  -243816.665865   0.000885
   3  -243816.540912   0.125838
   4  -243816.464843   0.201907
   5  -243816.408773   0.257977
   6  -243816.394541   0.272209
   7  -243816.388145   0.278605
   8  -243816.370809   0.295941
   9  -243816.315013   0.351737
  10  -243816.296943   0.369807
  11  -243815.95668   0.710070
  12  -243815.948046   0.718704
  13  -243815.922965   0.743785
  14  -243815.878235   0.788515
  15  -243815.874489   0.792261
  16  -243815.840275   0.826475
  17  -243815.827983   0.838767
  18  -243815.75975   0.907000
  19  -243815.74654   0.920210
  20  -243815.731076   0.935674
  21  -243815.654217   1.012533
  22  -243815.652864   1.013886
  23  -243815.528776   1.137974
  24  -243815.510331   1.156419
  25  -243815.496677   1.170073
  26  -243815.494771   1.171979
  27  -243815.492719   1.174031
  28  -243815.470097   1.196653
  29  -243815.458389   1.208361
  30  -243815.409362   1.257388
  31  -243815.408058   1.258692
  32  -243815.340479   1.326271
  33  -243815.331588   1.335162
  34  -243815.306638   1.360112
  35  -243815.306409   1.360341
  36  -243815.247949   1.418801
  37  -243815.206073   1.460677
  38  -243815.189821   1.476929
  39  -243815.166576   1.500174
  40  -243814.794287   1.872463
  41  -243814.739544   1.927206
  42  -243814.723728   1.943022
  43  -243814.701305   1.965445
  44  -243814.680182   1.986568
  45  -243814.676281   1.990469
  46  -243814.630803   2.035947
  47  -243814.622128   2.044622
  48  -243814.620456   2.046294
  49  -243814.60747   2.059280
