# Relative energy hierarchy for Tyr conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -17146.5944206   0.000000
   2  -17146.5807105   0.013710
   3  -17146.5595278   0.034893
   4  -17146.5583829   0.036038
   5  -17146.5427187   0.051702
   6  -17146.5401127   0.054308
   7  -17146.4685538   0.125867
   8  -17146.4685404   0.125880
   9  -17146.4524057   0.142015
  10  -17146.451407   0.143014
  11  -17146.4488841   0.145537
  12  -17146.4483158   0.146105
  13  -17146.4381862   0.156234
  14  -17146.4380765   0.156344
  15  -17146.4360233   0.158397
  16  -17146.4257111   0.168709
  17  -17146.4254758   0.168945
  18  -17146.421194   0.173227
  19  -17146.4207658   0.173655
  20  -17146.4203068   0.174114
  21  -17146.416508   0.177913
  22  -17146.4115801   0.182840
  23  -17146.4093672   0.185053
  24  -17146.4085338   0.185887
  25  -17146.4065473   0.187873
  26  -17146.4058271   0.188593
  27  -17146.4055003   0.188920
  28  -17146.4041375   0.190283
  29  -17146.4022965   0.192124
  30  -17146.4003777   0.194043
  31  -17146.3898131   0.204607
  32  -17146.3871187   0.207302
  33  -17146.3869648   0.207456
  34  -17146.3847504   0.209670
  35  -17146.3713794   0.223041
  36  -17146.370141   0.224280
  37  -17146.3424632   0.251957
  38  -17146.3218274   0.272593
  39  -17146.3206252   0.273795
  40  -17146.3126119   0.281809
  41  -17146.3121993   0.282221
  42  -17146.2946803   0.299740
  43  -17146.2937003   0.300720
