# Relative energy hierarchy for Ac-Phe-NMe conformations
# Calculated with PBE+vdW (tier 2 basis)
# Conf.    Energy./ [eV]     Rel. energy./ [eV]
#
   1  -609924.734216   0.000000
   2  -609924.637803   0.096413
   3  -609924.629038   0.105178
   4  -609924.098046   0.636170
   5  -609924.053947   0.680269
   6  -609923.981879   0.752337
   7  -609923.980086   0.754130
   8  -609923.915745   0.818471
   9  -609923.914059   0.820157
  10  -609923.819268   0.914948
  11  -609923.792994   0.941222
  12  -609923.779272   0.954944
  13  -609923.774188   0.960028
  14  -609923.735903   0.998313
  15  -609923.716186   1.018030
  16  -609923.715685   1.018531
  17  -609923.703781   1.030435
  18  -609923.680153   1.054063
  19  -609923.674805   1.059411
  20  -609923.644493   1.089723
  21  -609923.606143   1.128073
  22  -609923.572778   1.161438
  23  -609923.432485   1.301731
  24  -609923.399378   1.334838
  25  -609923.395431   1.338785
  26  -609923.375329   1.358887
  27  -609923.266715   1.467501
  28  -609923.266425   1.467791
